review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1FTNJCDGTPJS8,4,0,0,N,Y
R2I3KTL6OMDPZJ,5,0,0,N,Y
R30HVH78BR4B15,1,1,2,N,Y
R1BEQI6I68I4SR,5,15,17,N,Y
R3U632PP91QZNQ,5,1,1,N,Y
R2XORIWKMG4IPS,4,1,1,N,Y
R19XTEJDGW9YVC,5,0,0,N,Y
R2GXQC6HHR9VTQ,5,0,0,N,Y
R2E6AOEUD2SRHF,5,0,0,N,Y
R70IIC70NAYTL,5,0,0,N,Y
R2A2447M39A0G0,5,0,0,N,Y
R2PQFB3Q3BQTWW,4,1,1,N,Y
R5J507VHAE38V,1,2,6,N,Y
R6G8KQ3U1ZMUX,3,0,0,N,Y
R2ICXQBHZ748UQ,5,0,0,N,Y
R3OYH1JHSQXDK3,5,1,1,N,Y
RJ6BJQQMYL0SY,5,0,0,N,Y
R188D41J2V7EOU,3,0,1,N,Y
R3148M9DQXUUVI,5,0,0,N,Y
RW2BTIREQNWMG,2,5,6,N,Y
R2NB0BA1KNGT0E,5,0,2,N,Y
R3M8EZINSI7JIV,5,2,2,N,Y
RRFGE2R9YAW3F,4,0,0,N,Y
RQWNH5UIYCSKQ,5,0,0,N,Y
R29PDBAL81QRCL,5,1,1,N,Y
RIDSGRB7MM2L4,5,0,0,N,Y
R1K7SIUZ0Y4MUI,5,2,2,N,N
R1J0GZORF9K76Q,5,31,39,N,Y
R3A9W3W9TB9IHP,5,3,3,N,Y
R317F7VPLHVR65,5,0,0,N,Y
R2PIITWT2JN5O8,3,1,2,N,Y
RTIQRY757TQ74,5,0,0,N,Y
R2Z3QEFDSGWAWK,5,0,0,N,Y
RBKWCR57ZNWUQ,4,3,3,N,Y
R16DE7VMO1H2AQ,5,0,0,N,Y
R2CHKBCV1A87XP,5,0,0,N,Y
R2IFTG245UMHTT,4,0,0,N,Y
R1O0PGB4FMOX7E,1,0,0,N,Y
R3IE9YOYUV2NMB,1,1,1,N,Y
R3OSOAKLS5UWIQ,5,1,1,N,Y
RRDRX1AHTU97X,3,0,0,N,Y
R1K255HM6JSEI1,5,1,1,N,Y
R8NACJ07TQH6B,5,1,1,N,Y
RDQQ2HGQP8334,2,2,2,N,Y
R3BKE9G6DSVBZ5,2,0,0,N,Y
R3F8N17JKLCI47,4,2,3,N,Y
R30WM1F7B5F92U,4,0,0,N,Y
R3P8P25NBHF5RI,4,0,0,N,Y
R1T26Y806HVW23,4,0,0,N,Y
R18AT0X2VTA8UR,5,1,1,N,Y
RVEMDJS3HTRBD,5,1,1,N,Y
R2LJ6M9OQTIMDZ,2,7,9,N,Y
RNS1UMNDMZDO,5,0,0,N,Y
R1PVLAU1EJ5H4S,3,0,0,N,Y
R2ANDZ14XGXV17,5,0,1,N,Y
R3AJW0UUIJ55XO,5,1,1,N,N
R3OYPKBDI8RWN1,4,0,0,N,Y
R21KDFAVZNE9Z1,3,0,2,N,Y
R1XC41XGX6G4M0,1,1,2,N,Y
R29BT45ODG87VX,1,0,0,N,N
R1U0WA5X91SF4D,5,0,0,N,Y
R3UOGD5KWU7X2J,5,21,22,N,Y
R375MSYPFPUF82,5,0,0,N,Y
R3GEARMD8QBQUT,5,0,0,N,Y
R42GTCYMDABBI,5,1,1,N,Y
R2QTASAYVPMEVW,5,0,0,N,Y
R115Q1SMG07LB1,2,4,6,N,Y
R2WKHK3H5IMS8V,3,0,0,N,Y
R2TIH7FOHHS2RN,5,4,5,N,Y
R1BHE1NI3YHEPV,1,0,0,N,Y
R2BDY6XJLPD1US,1,1,2,N,Y
R1YOOWRKTAYSCV,1,2,2,N,Y
R2705M4431B5DR,5,0,0,N,Y
R2U8R0VQZ7J105,5,0,0,N,Y
R349X90D0EMUQC,4,3,3,N,N
R2D1CULDFBTJF5,5,0,0,N,Y
R3HK2LJZP0CN7L,5,1,1,N,Y
R2OFIVPWDG5FAU,5,1,1,N,Y
R23LPACBDB6NNP,3,0,0,N,Y
R1CN1073VRJXPI,4,2,2,N,Y
R3MAVTGUO6AY4X,5,0,0,N,Y
R2XNCZ5WIUBLSI,4,0,0,N,Y
R3KRTLAWFNVUBC,4,0,0,N,N
R3T668M25IM9T5,1,0,1,N,Y
R3225TPJE0TF9U,5,0,0,N,Y
R2XZRNWZ0HJJKP,2,0,0,N,Y
R4O18CWIGD8CC,3,5,6,N,Y
R16NZ7ABH8FG7J,4,3,3,N,Y
R206XR1MAZ4LSK,4,0,0,N,Y
R9XSVFHN63OB5,3,1,1,N,Y
R2KUISHK4SZ4HK,4,0,0,N,Y
R4QI4AH8SROIQ,4,0,0,N,Y
R2LYHKQZDWWYNG,5,0,0,N,N
R14XPHM8KXC3Y2,5,0,0,N,Y
R1GQT5R9TBTMD1,5,2,2,N,Y
R3W50DWM5VO5Y6,4,2,2,N,Y
R3KL1XNWHTU8CN,5,0,2,N,N
R4OPO90EGEGAW,5,0,0,N,Y
R6UWWMVZHC17C,4,1,1,N,Y
RCHE6LDSIO8IH,5,0,0,N,Y
RUVDMRWZNDY0O,1,2,5,N,Y
R3DAIF3FZ9MP1O,5,0,0,N,Y
RE1UEU7Y3U72A,5,0,0,N,Y
RVJPONU4I9DLL,5,2,3,N,Y
R2QO2ICOUZPK2R,4,0,0,N,Y
R2BM184N1KX4EQ,5,1,1,N,Y
RZ3MWXH5S3BLB,5,0,0,N,Y
R33NW02D39JJXV,5,2,3,N,Y
R3U0DIG05J8U7A,5,0,0,N,Y
R1NPBAJ8LDLF36,5,0,0,N,Y
R1CSQ99AQL0LHY,1,0,1,N,Y
R3USAD9VLJDO2T,5,1,1,N,Y
R9JGPAOMIPFIK,5,1,3,N,Y
R3U8H1X3T3R53Y,5,10,13,N,Y
R2YN9D9X0W4CLX,3,0,0,N,Y
R36QDOG4O2FFLL,5,0,0,N,Y
R3HKVYUR9QC226,4,0,0,N,N
R1T0DBO1AJXYDQ,5,0,0,N,Y
R3FSFW4KHS297E,5,1,1,N,N
REWR33EY9MVVO,4,0,0,N,Y
RZKOUE7ZJ92MB,5,2,3,N,Y
RJ9R92NE6ZPZ1,5,0,0,N,Y
R13U5RSX0T6WHI,4,1,1,N,N
R19U7ABXE6WVJK,4,0,0,N,Y
R1XN3V9EKLG8OE,4,0,0,N,Y
R3OLYODMYNDV4C,2,0,0,N,Y
R350X29QDPX8YY,5,1,1,N,Y
RJFBKL2IJ80J9,2,0,0,N,Y
RCYSISY819NLZ,5,0,0,N,Y
R2FV3R4FD1UWEG,1,2,2,N,N
R3VMGPXYUF1TR9,5,1,1,N,Y
R2LA6OG9L6RZBU,1,1,1,N,Y
R1F6DA78MBTV4N,5,0,0,N,Y
R2SGQ3UFOYGCOL,5,2,2,N,Y
RZ9LE87HAR1R6,5,0,0,N,Y
R25GY9FFGKGANY,3,0,0,N,Y
R1O4RV4Z83VVZW,2,2,3,N,N
RE2WVF6O4AZTH,5,0,0,N,Y
R3GDRQFHG3W7I3,5,0,2,N,Y
R2M45UAZ96LULB,1,0,0,N,N
R3CJ1U5WJHDSWW,5,1,1,N,Y
R3U8Z1Y7C3RM1D,5,0,0,N,N
R1BUGAP4DMSPHT,5,0,0,N,Y
R155IO0OAGCOCO,1,3,6,N,Y
R3DYWWCYEJ4PQ1,1,0,0,N,Y
RLXCSBUYIBOJK,3,0,0,N,Y
R1I21MZIBUWZY5,2,0,0,N,N
R2KACPYYQI6G5D,5,4,4,N,Y
R330GA0MBSM4Z9,3,1,1,N,Y
R2L8955CUT4ODJ,4,0,0,N,Y
R1C9VLPFQDC11,2,0,0,N,Y
R1Y6OW4PCGB2TG,5,0,0,N,Y
R2JG3ZYS38I56S,3,1,2,N,Y
R1X4OOBBH8AZE,5,0,0,N,Y
R2KCFDJFHUGYZ4,5,0,0,N,Y
R2NZY2BPDXB16T,1,6,6,N,Y
R2YLG0REXBIXOX,5,31,33,N,N
RRHMZ8O1VCATI,4,0,0,N,Y
RO6OW98NIX78X,4,0,0,N,Y
R2A7ICRZLL13S0,4,18,18,N,Y
RBEPJ78ZNBUL8,5,2,3,N,Y
R31LYNELX600WX,5,0,0,N,Y
RWYFQIV5XB7LN,1,0,0,N,Y
R2C0S9BEZF0DV7,5,0,0,N,N
R1OU5TGTR2SQDM,5,0,0,N,Y
R1DDZAIZ222T19,5,5,5,N,Y
RMGZF1BG18AF9,1,0,0,N,Y
R3I8SR3M06U0AB,5,2,2,N,Y
R9512GN23X67Q,1,2,3,N,Y
REWAMC2TZ1EG6,5,0,0,N,Y
R2KJ6MQV32W0IL,5,0,0,N,Y
R3M06DDDG6RRMU,4,0,0,N,Y
R37NK0L3KBNTAV,5,0,0,N,Y
R3MSN046V8GMX,5,0,0,N,N
R29SV92YK4O1T6,5,2,3,N,Y
R1548EAH2H74KV,5,0,0,N,Y
R20L63BP7NUC81,5,0,0,N,Y
R7FTR9S1Q9E5A,5,1,1,N,Y
R3M3OFUTHH81DB,3,0,0,N,Y
R318CA208PAC1M,5,0,0,N,Y
R1BIL9SPN3Z6M4,5,0,0,N,Y
RVQ1MZAD9U8BA,5,4,4,N,Y
R29A58LL7GOSLJ,5,0,0,N,Y
R1VPA7U3V1R1W4,1,1,1,N,Y
R1VBNXJQC31HTL,4,0,0,N,Y
R39EOBS87VRH8E,1,4,8,N,Y
RXOLTZOPI8JV6,3,6,9,N,N
R2DGGBAZPZFMHB,5,0,0,N,Y
R2FQIREU1PT9JC,5,1,1,N,Y
R19Q75YKUY9R3V,1,0,0,N,Y
R1ANDM4V9JM964,3,0,0,N,Y
RHA9LSQ8XIUAW,5,6,6,N,Y
R3CTTM6YVM7HER,2,0,0,N,Y
R1D374CZ397NWV,3,1,1,N,Y
R1EPKJJI2FTMI7,5,2,2,N,Y
R2MCVDGJJA1SP8,5,0,0,N,Y
RWUVM87ZK8KSJ,2,0,0,N,N
R1L9H7DJ5QXQOI,4,0,0,N,Y
R20WT94VY4HTC0,4,1,1,N,Y
R1WH9X9LCBOTBS,5,0,0,N,Y
R3MDWUVMC0H35I,2,0,1,N,Y
RGB010RV507TF,2,0,0,N,Y
R1M55C444AA54F,3,2,3,N,Y
R1DXBE4EBGX4WN,2,1,3,N,Y
R2N0N8M79DIMJ8,2,0,1,N,Y
R2ULW82B22Z526,1,0,0,N,Y
RJ7F8I68WGE4X,5,0,0,N,Y
R1RC5QC9WT57MM,2,0,0,N,Y
R3NECPZIAS6DVE,5,0,0,N,Y
R3N7BHUOGN6OSZ,1,0,0,N,N
R2XG0XN7LVMR9S,5,0,0,N,Y
R1VWFKREQ3VCHJ,4,1,1,N,Y
RIV6IBAVHOXJE,2,2,2,N,Y
R16CJTDUADJS6M,5,2,3,N,Y
R3OFUOBGYDCY7E,2,0,0,N,N
R1N2FURPJIYRFK,5,0,0,N,Y
R2N5RNEQTBLII6,2,0,0,N,Y
RIVN1WMPHNZ6D,3,0,0,N,Y
RPR884PEN603H,5,2,2,N,Y
RWMGU41NKUAWT,2,0,0,N,Y
R2CC9LM7ZKKXTT,1,2,2,N,N
R31R2ISOLL38QQ,5,0,0,N,Y
R1BI3CIC9TS289,5,0,1,N,Y
R40G8EWZ1HIOV,5,0,0,N,Y
R145NUP2MOT8FF,4,2,2,N,Y
RUKZ9WKMHQQZB,5,1,1,N,Y
R1JVB6P1U5AR3M,4,2,2,N,Y
R1IBIV1JP8K5BJ,5,0,0,N,Y
R1FQCHCLPD6TLW,5,0,0,N,Y
R12U2GEU0GHNC0,5,0,0,N,Y
R1VP3HAEO6FMGQ,4,2,3,N,Y
R2WOUCNH008L55,5,0,0,N,Y
R106N3UP7I6FC8,1,0,0,N,Y
R25U0T8R8386EQ,5,0,0,N,Y
R2FDQQKUXS0HWH,2,0,0,N,Y
R1ZDAGYBZE341Q,5,0,0,N,Y
R21RWAAG51YZJZ,5,0,0,N,Y
RMHSMN7LBDGJ7,5,0,0,N,Y
R2F003GA5QT7US,4,2,2,N,Y
R2WTFOK0EFDPOJ,5,0,0,N,Y
RZ8PA2Z00VBT1,2,1,1,N,Y
R3CFXSFRHDDWQR,3,0,1,N,Y
R1SKH4B6PPPOLH,1,0,0,N,Y
R12U88SLZG8S9F,3,1,1,N,Y
RAP20875KHFO9,5,0,0,N,Y
R3BM7SQC754T14,5,0,0,N,Y
R2JU6XSID54FTJ,5,0,0,N,Y
R2OCOA9J1R1X71,4,3,3,N,Y
R2PIO4SHKTH6D4,5,0,0,N,Y
R1CZT1YKKGW8Q,5,1,1,N,Y
R24ADOLXUPMWG8,1,0,1,N,Y
R19M5SN629W3X9,5,0,0,N,Y
R2HKJLFU2YDFE3,4,5,5,N,Y
RR4OFVTAD7B9F,1,0,0,N,Y
R3CMCU8AA3A29Q,5,0,0,N,Y
R2WIXWU70RGI1X,5,0,0,N,Y
R2IY23WK15QTEO,2,0,0,N,N
R3HGMXVGAZTC8C,5,0,0,N,Y
R1ZBMPLNVAAD55,4,0,0,N,Y
R1Q733Q727DTQ9,5,1,1,N,Y
R2ZE1DIIED6REF,3,0,0,N,N
R1A1KNX22N6YRJ,5,0,0,N,Y
R1AZ6FYYGMTUZ4,5,1,1,N,Y
RZX3VIRF0SS2S,4,0,0,N,Y
R3LLMERHW5YJF8,5,5,5,N,Y
R3QN60XUZA88DE,5,1,1,N,Y
RTRX6ELHTC9V4,4,2,3,N,Y
R1Y6ZTP1KTU202,1,1,3,N,Y
R1WIJNIJO6AW1A,5,6,7,N,Y
RPDECTFERQAUI,5,1,1,N,Y
R2C8SKBA219SMJ,5,1,2,N,Y
R3NBWZC9PIXL4G,5,0,0,N,Y
R2NNPOEWG3AZRT,5,1,1,N,Y
R20Y6U395KNF3L,2,1,2,N,Y
RHR37QMTY5F5A,5,2,4,N,Y
R24FKFQL7MGX1V,3,3,13,N,Y
R1A3BB435J9HPN,5,1,3,N,N
R29ORPDSFM8EOC,5,0,0,N,Y
RQZNKQ1D5VNXW,5,0,0,N,Y
R2J8K3NLJEAOOJ,5,0,1,N,Y
R3JM9532Y1DDD3,5,1,1,N,N
R3D9C84ZUIEYP4,4,5,5,N,Y
R1GT0E2E0KPX1,5,0,0,N,Y
R3S0RD4SEQB927,5,0,0,N,Y
R2WTTNO0SX581B,5,1,1,N,N
R6BD7DXZ7ZR7Y,5,0,0,N,Y
R1QCEWVTS7RAXT,4,0,0,N,Y
R2I55ACVHZ36BI,4,0,0,N,Y
R2BUVB7P73YIQ1,4,2,2,N,Y
R2N68UT6AZA8V4,5,0,0,N,Y
R35HTWMYBJXQGH,5,0,0,N,Y
RKFRD0YK5IS2D,5,0,0,N,N
R1II18N0S2S9RP,5,0,0,N,Y
RWI9PJAY2BNFA,5,1,1,N,Y
R3R6XKEI8QRFD6,4,0,0,N,Y
R3T9S4H1CWD3RT,2,0,0,N,N
R32YSU87OO4C03,5,0,0,N,N
R30IFNYDSP2HGW,4,0,0,N,Y
R13C36QWFRJNPZ,5,0,0,N,Y
R3SKJV9VPW0KKL,5,0,0,N,Y
R38A0JALW116S6,5,2,4,N,Y
R2Y042UUD9B1EC,4,0,0,N,Y
R26MT819IWIMC4,5,0,0,N,Y
RNT99DM0IY86P,2,0,0,N,Y
R3QD385JLN8EIO,3,2,3,N,Y
R180CENEX6RN30,4,0,0,N,Y
R4Y3YU5GVV441,4,0,0,N,Y
R3GO95ZEO8HIS3,5,1,1,N,Y
REFEBWRW8GAT2,5,1,2,N,Y
REQR1322K5EYX,4,0,0,N,Y
R2V1PFYLO2S3CU,5,0,0,N,Y
R1R05JZUF070K0,3,7,7,N,Y
R2R6L77T7YCWPG,5,1,1,N,Y
R2PQH1V4VHIEAJ,5,0,0,N,Y
R2CW3UCOQI7DJ1,4,0,0,N,Y
RPMTT3WPNV07Z,4,3,5,N,Y
R1YQKWBHQRRUN6,5,1,1,N,Y
R2Z1PJJ4ZS74Y6,5,0,0,N,Y
R3D7XDGOC4MQR1,5,5,7,N,Y
R25VWAZKGL8EXB,5,1,3,N,Y
RIRP0557N14M8,5,0,0,N,Y
R1OT4WXDVXKHUX,5,0,0,N,Y
R3GTR5XWDBA2Y5,5,1,2,N,Y
R1ZSBGP0L39LXU,5,4,7,N,N
R1S9BHSTYAUF8V,5,0,0,N,Y
R1EGW2QF4DYAJ7,4,2,2,N,Y
R3102LZ0RTUQ0,5,0,0,N,Y
R20GPFN8EMFPYF,4,0,1,N,Y
R3BNZ9NYMPLDQF,5,19,22,N,Y
R2Z3KQXK1CME16,5,1,1,N,Y
R1GGZX1G6DYR8N,2,0,2,N,Y
RP4BZZIWQ1X96,5,0,0,N,Y
R3L9AODKPSQKQO,1,1,1,N,N
R3EUBK1Z89J0ZS,5,0,0,N,Y
RAZW622HXTHHE,4,0,0,N,Y
RUGW768627BFC,3,3,5,N,Y
R1Q6SNDJNMMLPA,3,1,1,N,Y
R3UBLYSP8JXIOF,2,6,8,N,Y
RWGNLKILFLVR5,5,0,0,N,Y
R2O5Z7F6JHW535,5,13,15,N,Y
R1UKK9BK25Y30N,1,0,0,N,N
R2N3LZSWDCAGYY,5,0,0,N,Y
R3TC0ONMEVBMH1,5,0,0,N,Y
R1JYNOEKOQT1SD,5,0,0,N,Y
R2F46TESVH7DWF,1,0,0,N,Y
R1W2NN4V7559YS,3,1,6,N,Y
R2TDHEYDXFU3PZ,4,0,0,N,Y
R3V4CFGR4DHY05,5,2,3,N,Y
R14QWTFXCRUG5A,5,4,4,N,Y
RVJ2OQPTQAPKD,5,0,0,N,Y
R3HFOON7HE2XZO,5,0,0,N,Y
R2FLAUMN304QJO,3,3,3,N,Y
RTCVYMOYILWE7,4,0,0,N,Y
R2WV8V06ZYJID9,1,1,2,N,Y
R3S2TLCLNL1NJJ,5,0,1,N,Y
R1WOLWXJ6X3QYA,5,0,0,N,Y
R38QI75TG5ZHA3,5,1,1,N,Y
REW7OP5DNAOPL,5,2,2,N,Y
R1NRNA67HL0EKU,5,1,1,N,Y
RKQDO5QN2B63K,5,0,0,N,Y
R1JWZ2JU0NQB8Y,5,1,1,N,Y
R1QQWN6AVUPZXU,5,0,0,N,N
R2Q7XT4T180LVU,5,0,0,N,Y
R1SLZOZWCLTHIM,5,0,0,N,Y
R1N7V41029XQB6,5,0,0,N,Y
R1NZZ3WYHLN4UO,5,0,0,N,Y
R1RCN0IZT1FD1W,4,0,0,N,Y
RZC7OZL83P6ZM,5,0,0,N,Y
R2DP1KWDX9B7B1,3,0,0,N,Y
R1AFZ0CM7CZIJZ,5,0,1,N,Y
R3W1XS6JM4MPOH,5,0,0,N,Y
RYKAX7VL3L1BF,1,1,2,N,Y
R27PHKX5ADPDTF,5,0,0,N,Y
R10YKHYD4T45FL,5,2,2,N,Y
R1HIH2MJUDUA0O,5,0,0,N,Y
RADEN3M5GQIAW,5,0,0,N,Y
R2UJGYYOXU0BHI,2,0,0,N,Y
R20PIRPAX5LV7V,5,1,2,N,Y
R1J25GSEND8G6L,5,1,1,N,Y
R1LBQ9ZLYEAWDI,5,2,9,N,Y
RR9XN7BDAFQ6G,5,0,0,N,Y
R1WJQ3EIO7A1KI,5,0,0,N,Y
R1M1EGOD9HQ442,5,0,0,N,Y
R1H3S4W8I6JOPA,5,0,1,N,Y
R3JUZB48F5OI6Z,4,3,4,N,Y
R927L1KYPLSWF,5,1,2,N,Y
R2SBPV6OBZRTY4,5,0,1,N,Y
R16IH2UJGEYZ2L,5,0,1,N,Y
RRZMG18M3SINJ,2,0,0,N,Y
R4EID0HSVIW4N,5,0,0,N,Y
R3TZ1Y9RKM1WBX,5,0,0,N,Y
R22QJM3NN597B3,5,0,0,N,Y
R3Q6MIAN1FEH8Q,1,12,12,N,N
R1NY7EE1U7VZTP,5,1,1,N,Y
R39KVND1T0XLWI,5,0,0,N,N
RI9VZS3IFP4YE,4,0,0,N,Y
R26BFS1WDAYIFK,1,1,7,N,Y
R1CC8XZFQ5YW3I,5,0,0,N,Y
R2TF6XMMBPI6NS,1,14,19,N,Y
R2ORMQZNAAWC0L,4,3,3,N,Y
R232IKWL8XC4A2,3,0,1,N,Y
R2JWIQUXQG4QHP,5,0,0,N,Y
R2HUB19OW5SHO2,2,1,1,N,Y
R3E1H1CKJELP,3,2,2,N,Y
R2S6BCJXKN1GCS,5,2,2,N,Y
R1DI9NK8KNFMSX,3,1,2,N,Y
R34YUADQHPC7Y0,4,1,1,N,Y
R16LY8GJ3B1Q8Q,5,1,3,N,Y
R5YTMJFW7IVP2,5,2,3,N,Y
R16A8RPGDR7DUC,4,2,3,N,Y
RNYWEERXPW4IV,2,0,0,N,Y
RCBKGR9Z04Z6Q,5,0,0,N,Y
R35NZJP1OMKH3A,5,0,0,N,Y
R14U9H3GGKKHIN,5,7,7,N,Y
RYT8QOZKPHLE4,5,0,0,N,Y
R3LQBMU2FZAW75,1,4,4,N,N
R3S0A1JDZY043R,5,0,0,N,Y
R3BEUUL148XJZW,5,6,6,N,Y
R1MRE2QRXNEUJC,5,0,0,N,Y
R3QCYM0G1YOALV,2,4,5,N,N
RB02KBH8N9B3,5,0,0,N,Y
R1S1VPRX3ILGDV,5,1,2,N,Y
R3PAUZ32ATB7T8,5,0,0,N,Y
R9MGAWRTHNUOA,4,9,17,N,Y
R2I71F7V6DL6EI,3,0,0,N,Y
RD2LZ6ESQ4WZF,3,0,0,N,Y
R9LWE3ANE0IY5,3,3,3,N,Y
R399OEDPQ8HM2Z,5,2,2,N,Y
R3UPBJ1ATN38CL,4,1,2,N,Y
R3MEO7CFIDUGMP,5,1,1,N,Y
R39C7EM2MR76GA,5,0,0,N,Y
R3GFRBR39DDHHG,5,0,0,N,Y
RKCDCX7AU4WK8,5,0,0,N,Y
RU2KTMC51CTIB,5,0,0,N,Y
R22OH47EH4BHQM,5,1,1,N,Y
R1WTPB4PEVQRI7,5,1,1,N,Y
R193FP74MST2A3,2,1,1,N,Y
R8QMS6IVP43JW,4,0,0,N,Y
R1HM4SR81ZOWRX,5,2,2,N,Y
R3HZTTRO9YCPMW,4,0,0,N,Y
R32T0I9482YMRV,5,0,0,N,Y
RHYGQMRJMT6E3,5,0,0,N,Y
R360D22R3UTDQP,3,0,0,N,Y
R2XDSLR6H8GBX5,5,0,0,N,Y
RLZ9YZ8RN9S5F,2,3,4,N,Y
RY3ZFZG3CM9CW,1,0,0,N,N
R8NEVJBVN2XSG,5,1,1,N,Y
RDVXI28JA5EZA,4,1,1,N,Y
R3LPCAKDAG42VU,5,0,0,N,Y
R2JMWRC0A66WW8,5,0,0,N,Y
R27AGAIQ68CULN,5,4,4,N,Y
R3MB4RGRHT6R5L,5,0,0,N,Y
R29TYT2D21O4KN,5,1,1,N,Y
R2J0XOA4VLZ4KW,3,0,0,N,Y
R2EHJZ85PMC6ZP,5,6,7,N,Y
R3E5EOG5NBIGWP,4,2,2,N,Y
R3TNDT2NECHQD8,5,0,0,N,Y
RWFZT2WJHQ8IF,4,1,1,N,Y
R1YJ2A8Q2F4U92,5,0,0,N,Y
R1PNI6C33ZV1TX,5,0,0,N,Y
R16ZU4V90QTSUP,3,19,20,N,Y
R33QXN4QFF9VHC,2,0,0,N,Y
R1TSI22HQ04SLO,5,2,2,N,Y
R1SXJY12VHGOKC,5,0,0,N,Y
R11G7GQBE0DNBT,2,0,0,N,Y
R32PKEDTY6QJMM,5,2,3,N,Y
R30IBXFE23H478,4,0,0,N,Y
R2FVWUYG2D2PR9,5,0,0,N,Y
R1P1VJJY1H2F1X,1,0,1,N,Y
R1RO99HDWOACTN,5,0,0,N,Y
RUPOUD6490QBH,5,0,0,N,Y
R3J1AE3X94ZJOV,2,5,12,N,N
R1ZHRZILRXS21D,5,5,5,N,Y
R1KY0SNVRTPJVB,1,0,0,N,Y
R3S80YYE9E0POA,5,14,15,N,Y
R32QX0VJMROO5E,5,0,0,N,Y
RJJR8PYGUL4KL,5,0,0,N,Y
R3EM6RCADEMHLZ,3,1,1,N,Y
R1U36GAGBVA1KZ,3,0,0,N,Y
R2LLMWGD5TC4DK,5,0,0,N,Y
RP15WJCEYIE18,5,2,2,N,Y
R2D7QTFCSDJF0O,4,0,0,N,Y
RSAMVI9JLMEUF,5,8,10,N,Y
R1J9J2Y05YM2VR,5,4,4,N,N
R26MPR3HCK6KL4,5,1,1,N,Y
R1371WJU37M4P7,4,5,6,N,Y
R20L8OK5RHVR57,5,0,1,N,Y
R35BNKOV46NKIS,5,0,0,N,Y
R35W1RN60LCS1J,1,5,6,N,Y
RROIDJZ4P3994,5,0,0,N,Y
R37YVE1A49KXEN,5,0,0,N,Y
R1U7IDR76QMFNA,4,0,0,N,N
R2SCYUSB5Y0CBJ,5,4,6,N,Y
R1CUG9QXY73JE4,5,3,3,N,Y
R2CX279O00X1DX,5,2,2,N,Y
RPZU1M6W9CMAP,5,0,0,N,N
R31GNNQDMZSZSE,5,4,4,N,Y
R193YSAIMSQ2IS,3,2,3,N,Y
R2L3IH4R562FWB,5,2,2,N,N
R2H3BD6T1FSYNP,3,0,0,N,Y
R1AGLIDCLSTRQE,5,0,0,N,Y
R3FTPQLOW8WVW3,3,1,1,N,Y
R12F662N0GULZI,5,0,0,N,Y
R1UD9DW0MHER6O,5,0,0,N,Y
R1E7LP9OUXWEUX,2,2,2,N,Y
R3D9UG0QYT0WOO,5,4,6,N,Y
R39GNJXAX4Q9Z8,1,2,2,N,Y
R2CRBNYGGPIF6S,5,0,1,N,Y
RDAHIYX47D0XB,1,0,0,N,Y
R34KCKNKH0TNFB,5,0,0,N,Y
R1KT317J2D890D,5,0,0,N,Y
R1G4W8GHLWF53Q,5,1,1,N,Y
R2V3F0T6EO5736,5,1,1,N,Y
R21Z032TE70UPF,5,0,0,N,Y
R316718OGDU56B,4,0,0,N,Y
RQRDLGKWV14HO,5,0,0,N,Y
R1F68SP688JIG2,3,0,0,N,Y
RVOUIT5CFMWZC,5,0,0,N,Y
RHYD9K4JLHHDO,4,0,0,N,Y
R2CLYQUJ5OO6IX,5,0,0,N,Y
R2HKJR5NIRSAEG,5,0,0,N,Y
R11WC6C569W929,5,0,0,N,Y
R3HL4M359FU4BV,3,0,0,N,Y
R2LUGC0GKNMEY0,3,0,0,N,Y
R2L6ZBMR5RN30J,5,0,0,N,Y
R14D18LYTKR5SU,5,2,2,N,N
R2UV5S0V8OBEFD,5,1,1,N,Y
R3GXVUJ3Q1LQE7,5,0,1,N,Y
R30NVA4HNYC0OL,5,2,2,N,Y
R2GGXWG7B127E8,5,0,0,N,Y
R2CFTSXS7E4TKS,4,0,1,N,Y
RIZOIUEO3DGES,5,0,0,N,Y
R2565S7EXI7EYH,2,2,2,N,N
R1SCYLRO6CKHA3,3,0,0,N,Y
R3NK4QSI66DLJ5,5,2,2,N,Y
R377TQREKOIC37,5,0,0,N,Y
R1DE4G89NOOMZD,4,3,3,N,Y
R26MYNYOGC5DCV,4,1,1,N,Y
R2OK9J1AZO6E17,4,0,0,N,Y
R9Z9MHEAHQ3TS,1,1,1,N,N
R2EXUZP2JCEC7E,1,0,0,N,N
R20480W2PS5XQL,5,0,0,N,Y
R1SZYY66T7QG5C,1,0,0,N,Y
R1P8XEG31EMIVO,5,0,0,N,Y
RZD01MIC5PY5H,5,0,0,N,Y
RXXQU84W0YC2C,5,0,0,N,Y
R313F3VF0UGU3J,5,0,0,N,Y
RDU34KZNUC3BO,5,1,2,N,Y
R16A7RJJ3XQOSC,4,0,0,N,Y
R1LYF142GNHSVT,5,0,0,N,Y
R1TR55CTSQAHWU,5,1,1,N,Y
R2KYDH0XSIR1EQ,5,3,4,N,Y
R1RXGBGBOUOX9Y,4,1,1,N,Y
RPWE1878KX0M3,2,0,1,N,Y
R11FDBYLRFILJ3,5,1,1,N,Y
R36RNMIPM0CQQR,5,0,0,N,Y
R294J9WEMKGKY4,5,0,0,N,Y
R3KB2J78PYJJ5I,5,1,1,N,Y
